,time_to_equilibrium,mean_happiness_checking_duration,mean_number_of_unhappy,median_number_of_unhappy,variance_of_unhappy_numbers,entropy_of_table_population,average_minority_percent,inter_table_variance_in_minority_percentages
623,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22333333333333333,0.02617777777777778
624,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.09,0.0124
625,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.22222222222222224,0.05308641975308642
626,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.21333333333333332,0.04204444444444445
627,1,0.0,10.0,10.0,200.0,1.487798380001651,0.15,0.039999999999999994
628,1,0.0,0.0,0.0,0.0,1.596804335473315,0.20666666666666664,0.037511111111111106
629,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.22999999999999998,0.041600000000000005
630,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.21333333333333332,0.042044444444444454
631,1,0.0,0.0,0.0,0.0,1.526039415580464,0.12857142857142856,0.037551020408163265
632,1,0.0,0.0,0.0,0.0,1.4150225884935588,0.215,0.039900000000000005
633,1,0.0,10.0,10.0,200.0,1.400138654928281,0.14444444444444443,0.039012345679012336
634,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.27,0.029599999999999998
635,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.31666666666666665,0.034444444444444444
636,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.27999999999999997,0.053599999999999995
637,1,0.0,10.0,10.0,200.0,1.4964159349401391,0.1757142857142857,0.026359183673469382
638,1,0.0,0.0,0.0,0.0,1.487798380001651,0.075,0.009999999999999998
639,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.04444444444444445
640,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.30666666666666664,0.036177777777777774
641,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.1,0.01777777777777778
642,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24,0.0504
643,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.13999999999999999,0.0384
644,1,0.0,0.0,0.0,0.0,1.3923212547574289,0.2333333333333333,0.04000000000000001
645,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.15238095238095237,0.03573696145124716
646,1,0.0,0.0,0.0,0.0,1.3966775814761834,0.30666666666666664,0.036177777777777774
647,1,0.0,0.0,0.0,0.0,1.4708084763221114,0.2,0.035
648,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.16857142857142854,0.03366530612244898
649,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.1638095238095238,0.019715192743764168
650,1,0.0,0.0,0.0,0.0,1.4737146012040094,0.11904761904761904,0.028117913832199547
651,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.12333333333333334,0.010844444444444445
652,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.08,0.009600000000000001
653,1,0.0,0.0,0.0,0.0,1.4184836619456564,0.20833333333333331,0.04027777777777778
654,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.16,0.038400000000000004
655,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.24666666666666667,0.04337777777777778
656,1,0.0,10.0,10.0,200.0,1.5614694247763998,0.13999999999999999,0.016177777777777777
657,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.35238095238095235,0.03478458049886622
658,1,0.0,0.0,0.0,0.0,1.3308239368722865,0.13333333333333333,0.026666666666666665
659,1,0.0,10.0,10.0,200.0,1.5148560404565352,0.31999999999999995,0.03760000000000001
660,1,0.0,0.0,0.0,0.0,1.501327210229093,0.22333333333333333,0.02617777777777778
661,1,0.0,0.0,0.0,0.0,1.289921982609012,,
662,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.019444444444444445
663,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.23333333333333334,0.05111111111111112
664,1,0.0,0.0,0.0,0.0,1.415022588493559,0.33999999999999997,0.0424
665,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.15,0.039999999999999994
666,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.27999999999999997,0.037599999999999995
667,1,0.0,10.0,10.0,200.0,1.5671808548329902,0.18,0.024600000000000004
668,1,0.0,0.0,0.0,0.0,1.5614694247764,0.06666666666666667,0.017777777777777778
669,1,0.0,10.0,10.0,200.0,1.5047882836811906,0.29999999999999993,0.026666666666666665
670,1,0.0,0.0,0.0,0.0,1.4406300471115867,0.23714285714285716,0.026089795918367346
671,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.21333333333333332,0.030933333333333334
672,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.18333333333333332,0.023333333333333327
673,1,0.0,0.0,0.0,0.0,1.596804335473315,0.29,0.0364
674,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.09,0.0124
675,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.11333333333333333,0.024711111111111107
676,1,0.0,0.0,0.0,0.0,1.333074293476779,0.04,0.0064
677,1,0.0,10.0,10.0,200.0,1.496415934940139,0.20714285714285713,0.035918367346938776
678,1,0.0,0.0,0.0,0.0,1.458174899361326,0.20666666666666664,0.037511111111111106
679,1,0.007812738418579102,0.0,0.0,0.0,1.5444795210968603,0.14666666666666667,0.032711111111111114
680,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.3466666666666667,0.03404444444444445
681,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.3333333333333333,0.008333333333333333
682,1,0.0,0.0,0.0,0.0,1.4708084763221112,0.2,0.035
683,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.18666666666666668,0.02737777777777778
684,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.29,0.014177777777777779
685,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2523809523809524,0.020260770975056692
686,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.26666666666666666,0.05111111111111112
687,1,0.0,0.0,0.0,0.0,1.4320124921730986,0.0,0.0
688,1,0.0,0.0,0.0,0.0,1.596804335473315,0.15666666666666668,0.01817777777777778
689,1,0.0,10.0,10.0,200.0,1.5148560404565352,0.18,0.0496
690,1,0.0,0.0,0.0,0.0,1.3592367006650063,0.18,0.0336
691,1,0.0,0.0,0.0,0.0,1.3831487512487415,0.11666666666666665,0.02111111111111111
692,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.31333333333333335,0.012266666666666665
693,1,0.0,0.0,0.0,0.0,1.3195454632493369,,
694,1,0.0,0.0,0.0,0.0,1.4446460691338838,0.31666666666666665,0.034444444444444444
695,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.4238095238095238,0.008934240362811794
696,1,0.0,0.0,0.0,0.0,1.596804335473315,0.35666666666666663,0.015511111111111111
697,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.12000000000000002,0.025600000000000005
698,2,0.0,6.666666666666667,0.0,133.33333333333331,1.487798380001651,0.19166666666666665,0.026111111111111113
699,1,0.0,0.0,0.0,0.0,1.3762266043445464,,
700,1,0.0,10.0,10.0,200.0,1.526039415580464,0.2952380952380952,0.03913832199546485
701,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.45999999999999996,0.0023999999999999985
702,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.22999999999999998,0.041600000000000005
703,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.15666666666666668,0.01817777777777778
704,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.31,0.0304
705,1,0.0,10.0,10.0,200.0,1.5614694247763998,0.21333333333333332,0.030933333333333334
706,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.15857142857142859,0.02343673469387755
707,1,0.0,0.0,0.0,0.0,1.56718085483299,0.09,0.0124
708,1,0.0,0.0,0.0,0.0,1.56718085483299,0.13999999999999999,0.013399999999999999
709,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.3,0.037777777777777785
710,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.25666666666666665,0.02684444444444444
711,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.35,0.006666666666666668
712,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.18,0.02737777777777778
713,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.3333333333333333,0.03333333333333334
714,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.30666666666666664,0.036177777777777774
715,1,0.0,10.0,10.0,200.0,1.4305622903362423,0.21904761904761907,0.04430839002267574
716,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.2,0.06000000000000001
717,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.2866666666666666,0.014044444444444443
718,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.10714285714285714,0.0173469387755102
719,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.13714285714285715,0.02951836734693878
720,2,0.0,6.666666666666667,0.0,133.33333333333331,1.5444795210968603,0.15666666666666668,0.01817777777777778
721,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.32,0.0376
722,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.15,0.039999999999999994
723,1,0.0,0.0,0.0,0.0,1.094056456831614,,
724,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.2538095238095238,0.018629478458049888
725,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.17,0.023600000000000003
726,1,0.0,10.0,10.0,200.0,1.4877983800016508,0.15,0.039999999999999994
727,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.24,0.02817777777777778
728,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.29666666666666663,0.028711111111111114
729,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.27999999999999997,0.028600000000000004
730,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.12857142857142856,0.03755102040816327
731,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.2833333333333333,0.012777777777777777
732,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.3657142857142857,0.034987755102040816
733,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.18888888888888888,0.05382716049382715
734,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.12000000000000002,0.009600000000000001
735,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.27999999999999997,0.028600000000000004
736,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.21666666666666665,0.03777777777777777
737,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.41,0.0084
738,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.25,0.05
739,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.3,0.035
740,1,0.0,10.0,10.0,200.0,1.5217781873607303,0.19999999999999998,0.03777777777777778
741,1,0.0,0.0,0.0,0.0,1.596804335473315,0.16666666666666666,0.019444444444444445
742,1,0.0,10.0,10.0,200.0,1.5671808548329902,0.22000000000000003,0.041600000000000005
743,1,0.0,10.0,10.0,200.0,1.5841707585125295,0.14666666666666667,0.032711111111111114
744,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.10666666666666666,0.01884444444444444
745,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2733333333333333,0.027733333333333332
746,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.30666666666666664,0.036177777777777774
747,1,0.0,0.0,0.0,0.0,1.4708084763221114,0.325,0.034999999999999996
748,1,0.0,0.0,0.0,0.0,1.444646069133884,0.31666666666666665,0.034444444444444444
749,1,0.0,10.0,10.0,200.0,1.5841707585125298,0.24666666666666667,0.02737777777777778
750,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.15,0.039999999999999994
751,1,0.0,0.0,0.0,0.0,1.4702535277519118,0.10714285714285714,0.0173469387755102
752,1,0.0,10.0,10.0,200.0,1.4702535277519115,0.16857142857142854,0.03366530612244898
753,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.10666666666666666,0.018844444444444445
754,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.29333333333333333,0.033511111111111117
755,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24,0.0504
756,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.3055555555555555,0.030864197530864196
757,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.16666666666666666,0.044444444444444446
758,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.3466666666666667,0.03404444444444445
759,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.2866666666666667,0.03004444444444444
760,1,0.0,10.0,10.0,200.0,1.5614694247763998,0.20666666666666664,0.015288888888888888
761,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.2523809523809524,0.045260770975056694
762,1,0.0,10.0,10.0,200.0,1.6094379124341005,0.25,0.025
763,1,0.0,0.0,0.0,0.0,1.2396080398477984,,
764,1,0.0,0.0,0.0,0.0,1.56718085483299,0.27,0.029599999999999998
765,1,0.0,0.0,0.0,0.0,1.56718085483299,0.19,0.0344
766,2,0.0,6.666666666666667,0.0,133.33333333333331,1.5217781873607303,0.26666666666666666,0.028888888888888888
767,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.36666666666666664,0.012777777777777777
768,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.21333333333333332,0.042044444444444454
769,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.27999999999999997,0.053599999999999995
770,1,0.0,0.0,0.0,0.0,1.4475521940157818,0.15238095238095237,0.03573696145124717
771,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.3,0.037777777777777785
772,1,0.0,0.0,0.0,0.0,1.333074293476779,0.31666666666666665,0.034444444444444444
773,1,0.0,0.0,0.0,0.0,1.425651015047288,0.24285714285714283,0.04408163265306122
774,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.13999999999999999,0.038400000000000004
775,1,0.0,0.0,0.0,0.0,1.444646069133884,0.3416666666666667,0.03361111111111111
776,1,0.0,0.0,0.0,0.0,1.4263010621165086,0.07222222222222222,0.009753086419753086
777,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22999999999999998,0.041600000000000005
778,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.07333333333333333,0.008177777777777777
779,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.2733333333333333,0.027733333333333332
780,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.13333333333333333,0.037777777777777785
781,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2333333333333333,0.05111111111111112
782,1,0.0,0.0,0.0,0.0,1.496415934940139,0.3871428571428571,0.010946938775510204
783,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.32999999999999996,0.013377777777777777
784,1,0.0,0.0,0.0,0.0,1.4708084763221114,0.05,0.010000000000000004
785,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.45,0.010000000000000004
786,1,0.0,0.0,0.0,0.0,1.56718085483299,0.13,0.027600000000000003
787,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.06666666666666667,0.017777777777777778
788,1,0.0,10.0,10.0,200.0,1.4886936332683076,0.13999999999999999,0.038400000000000004
789,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.21904761904761907,0.04430839002267574
790,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.27999999999999997,0.0536
791,1,0.0,0.0,0.0,0.0,1.5217781873607306,0.36666666666666664,0.03777777777777778
792,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.15666666666666668,0.01817777777777778
793,1,0.0,0.0,0.0,0.0,1.3705151742879562,0.20666666666666664,0.037511111111111106
794,1,0.0,0.0,0.0,0.0,1.4263010621165084,0.18888888888888888,0.05382716049382715
795,1,0.0,0.0,0.0,0.0,1.4786258764929634,0.21666666666666665,0.015555555555555555
796,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.2333333333333333,0.04
797,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.22333333333333333,0.026177777777777772
798,1,0.0,0.0,0.0,0.0,1.487798380001651,0.14166666666666666,0.017777777777777774
799,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.3371428571428571,0.03466122448979592
800,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.3333333333333333,0.03333333333333334
801,1,0.0,0.0,0.0,0.0,1.56718085483299,0.32,0.0376
802,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.3,0.037777777777777785
803,1,0.0,0.0,0.0,0.0,1.5571130980576455,0.23333333333333334,0.026111111111111113
804,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.30666666666666664,0.036177777777777774
805,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.23333333333333334,0.05111111111111111
806,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.31666666666666665,0.034444444444444444
807,1,0.0,0.0,0.0,0.0,1.5113949670044375,0.16,0.022400000000000003
808,1,0.0,10.0,10.0,200.0,1.5841707585125298,0.14666666666666667,0.01671111111111111
809,1,0.0,0.0,0.0,0.0,1.501327210229093,0.27999999999999997,0.053599999999999995
810,1,0.0,0.0,0.0,0.0,1.458174899361326,0.15666666666666668,0.01817777777777778
811,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22999999999999998,0.01937777777777778
812,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.13,0.027600000000000003
813,1,0.0,0.0,0.0,0.0,1.4964159349401391,0.20714285714285713,0.035918367346938776
814,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.18,0.02737777777777778
815,1,0.0,0.0,0.0,0.0,1.4406300471115867,0.04,0.0064
816,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.27999999999999997,0.0376
817,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.30238095238095236,0.030022675736961452
818,1,0.0,10.0,10.0,200.0,1.5741030017371853,0.18333333333333332,0.02333333333333333
819,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.21333333333333332,0.042044444444444454
820,1,0.0,10.0,10.0,200.0,1.5671808548329902,0.09,0.0124
821,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.13333333333333333,0.037777777777777785
822,1,0.0,0.0,0.0,0.0,1.482887104712697,0.17857142857142855,0.00969387755102041
823,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.19,0.0344
824,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.15666666666666668,0.01817777777777778
825,1,0.0,0.0,0.0,0.0,1.4708084763221112,0.4,0.04
826,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.24,0.0504
827,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.2633333333333333,0.0196
828,1,0.0,0.0,0.0,0.0,1.5545472778722047,0.26,0.030400000000000003
829,1,0.0,0.0,0.0,0.0,1.56718085483299,0.37,0.0156
830,1,0.007811903953552245,0.0,0.0,0.0,1.5444795210968603,0.24666666666666667,0.04337777777777778
831,1,0.0,10.0,10.0,200.0,1.5047882836811908,0.4,0.04
832,1,0.0,0.0,0.0,0.0,1.596804335473315,0.22999999999999998,0.041600000000000005
833,1,0.0,0.0,0.0,0.0,1.56718085483299,0.22999999999999998,0.0256
834,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.31999999999999995,0.0376
835,1,0.0,10.0,10.0,200.0,1.5571130980576455,0.21666666666666665,0.012777777777777777
836,1,0.0,10.0,10.0,200.0,1.5545472778722047,0.26,0.0304
837,1,0.0,0.0,0.0,0.0,1.4406300471115867,0.20571428571428568,0.034416326530612246
838,1,0.0,0.0,0.0,0.0,1.3350851650920204,,
839,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.2866666666666667,0.030044444444444447
840,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.24,0.0254
841,1,0.0,10.0,10.0,200.0,1.5217781873607306,0.16666666666666666,0.04444444444444445
842,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.27523809523809517,0.032547845804988665
843,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.3033333333333333,0.004933333333333334
844,1,0.0,0.0,0.0,0.0,1.4305622903362423,0.22380952380952382,0.038458049886621326
845,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.11333333333333333,0.024711111111111107
846,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.27,0.029599999999999998
847,1,0.0,0.0,0.0,0.0,1.5545472778722045,0.26,0.04640000000000001
848,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.27380952380952384,0.026077097505668934
849,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.11904761904761904,0.028117913832199547
850,1,0.0,0.0,0.0,0.0,1.56718085483299,0.18,0.0086
851,1,0.0,0.0,0.0,0.0,1.56718085483299,0.17,0.023600000000000003
852,1,0.0,10.0,10.0,200.0,1.5134058386196787,0.2352380952380952,0.02896689342403628
853,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.3238095238095238,0.03369614512471655
854,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.12380952380952381,0.023219954648526074
855,1,0.0,0.0,0.0,0.0,1.4886936332683078,0.21333333333333332,0.014933333333333331
856,1,0.0,10.0,10.0,200.0,1.596804335473315,0.32999999999999996,0.0356
857,1,0.0,10.0,10.0,200.0,1.5571130980576458,0.3,0.035
858,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.26,0.04640000000000001
859,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.14666666666666667,0.03271111111111112
860,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.13333333333333333,0.037777777777777785
861,1,0.0,0.0,0.0,0.0,1.400138654928281,0.07222222222222222,0.009753086419753084
862,1,0.0,0.0,0.0,0.0,1.5614694247763998,0.31333333333333335,0.02826666666666667
863,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.2523809523809524,0.045260770975056694
864,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.27380952380952384,0.026077097505668934
865,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.1638095238095238,0.019715192743764168
866,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.25666666666666665,0.02684444444444444
867,1,0.0,0.0,0.0,0.0,1.4184836619456564,0.26666666666666666,0.05111111111111112
868,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.2633333333333333,0.0196
869,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.21333333333333332,0.042044444444444454
870,1,0.0,0.0,0.0,0.0,1.4490023958526383,0.14666666666666667,0.032711111111111114
871,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.11333333333333333,0.02471111111111111
872,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.1857142857142857,0.030022675736961445
873,1,0.0,10.0,10.0,200.0,1.5571130980576458,0.2833333333333333,0.03777777777777778
874,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.31666666666666665,0.034444444444444444
875,1,0.0,10.0,10.0,200.0,1.5614694247763998,0.24666666666666665,0.021155555555555556
876,1,0.0,0.0,0.0,0.0,1.3350851650920204,,
877,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.18,0.0086
878,1,0.0,0.0,0.0,0.0,1.5430293192600038,0.29047619047619044,0.02639455782312925
879,1,0.0,10.0,10.0,200.0,1.4886936332683078,0.15333333333333332,0.022044444444444443
880,1,0.0,10.0,10.0,200.0,1.4964159349401391,0.18571428571428572,0.05224489795918367
881,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.2738095238095238,0.026077097505668934
882,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.2333333333333333,0.05111111111111112
883,1,0.0,0.0,0.0,0.0,1.289921982609012,0.08,0.0256
884,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.25666666666666665,0.02684444444444445
885,1,0.0,0.0,0.0,0.0,1.5430293192600038,0.10714285714285714,0.0173469387755102
886,1,0.0,0.0,0.0,0.0,1.596804335473315,0.1,0.04000000000000001
887,1,0.0,0.0,0.0,0.0,1.5013272102290933,0.15666666666666665,0.018177777777777775
888,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.22999999999999998,0.0256
889,2,0.0,6.666666666666667,0.0,133.33333333333331,1.5741030017371853,0.18333333333333332,0.023333333333333327
890,1,0.0,0.0,0.0,0.0,1.4877983800016508,0.075,0.0225
891,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.19666666666666666,0.028044444444444445
892,1,0.0,0.0,0.0,0.0,1.5113949670044375,0.22000000000000003,0.0256
893,1,0.0,0.0,0.0,0.0,1.4708084763221114,0.225,0.04000000000000001
894,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.37,0.0156
895,1,0.0,10.0,10.0,200.0,1.5217781873607303,0.16666666666666666,0.04444444444444445
896,1,0.0,10.0,10.0,200.0,1.5968043354733152,0.3466666666666667,0.009044444444444445
897,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.11666666666666665,0.02111111111111111
898,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.16666666666666666,0.019444444444444445
899,1,0.0,10.0,10.0,200.0,1.5260394155804642,0.27380952380952384,0.026077097505668934
900,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.20666666666666664,0.037511111111111106
901,1,0.0,0.0,0.0,0.0,1.349168943889662,0.075,0.0225
902,1,0.0,0.0,0.0,0.0,1.5148560404565352,0.06666666666666667,0.017777777777777778
903,1,0.0,0.0,0.0,0.0,1.344257668600708,0.2571428571428571,0.050204081632653066
904,1,0.0,10.0,10.0,200.0,1.4702535277519118,0.2138095238095238,0.013334240362811788
905,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.29,0.014177777777777779
906,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.3071428571428571,0.03448979591836736
907,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.3466666666666667,0.03404444444444445
908,1,0.0,0.0,0.0,0.0,1.56718085483299,0.08,0.009600000000000003
909,1,0.0,10.0,10.0,200.0,1.5741030017371853,0.11666666666666665,0.02111111111111111
910,1,0.0,0.0,0.0,0.0,1.4320124921730986,0.13999999999999999,0.038400000000000004
911,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.21666666666666665,0.03777777777777777
912,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.1,0.04000000000000001
913,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.32380952380952377,0.033696145124716546
914,1,0.0,0.0,0.0,0.0,1.501327210229093,0.24,0.0254
915,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.37,0.0156
916,1,0.0,0.0,0.0,0.0,1.5571130980576458,0.36666666666666664,0.03777777777777778
917,1,0.0,0.0,0.0,0.0,1.4708084763221112,0.225,0.04
918,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.22999999999999998,0.041600000000000005
919,1,0.0,0.0,0.0,0.0,1.5260394155804642,0.18571428571428572,0.05224489795918367
920,1,0.0,0.0,0.0,0.0,1.5671808548329902,0.33999999999999997,0.0424
921,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.24666666666666667,0.04337777777777778
922,1,0.0,0.0,0.0,0.0,1.4737146012040092,0.2523809523809524,0.045260770975056694
923,1,0.0,0.0,0.0,0.0,1.5968043354733152,0.29,0.0364
924,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.09523809523809523,0.017233560090702944
925,1,0.0,0.0,0.0,0.0,1.5741030017371853,0.26666666666666666,0.05111111111111111
926,1,0.0,0.0,0.0,0.0,1.5841707585125298,0.19666666666666666,0.028044444444444448
927,1,0.0,0.0,0.0,0.0,1.5134058386196787,0.2704761904761905,0.01961360544217687
928,1,0.0,10.0,10.0,200.0,1.596804335473315,0.1,0.040000000000000015
929,1,0.0,0.0,0.0,0.0,1.5444795210968603,0.4066666666666666,0.014844444444444443
930,1,0.0,0.0,0.0,0.0,1.4150225884935588,0.13,0.027600000000000003
931,1,0.0,10.0,10.0,200.0,1.5444795210968603,0.19666666666666668,0.028044444444444445
932,1,0.0,0.0,0.0,0.0,1.5047882836811908,0.26666666666666666,0.05111111111111112
933,1,0.0,0.0,0.0,0.0,1.248780543356486,,
934,1,0.0,0.0,0.0,0.0,1.5217781873607303,0.29999999999999993,0.026666666666666665
